34.3; 1.1461; 1.78916
34.4; 1.37756; 1.78785
34.5; 1.6075; 1.75151
34.6; 1.83079; 1.6832
34.7; 2.04496; 1.58533
34.8; 2.24802; 1.45811
34.9; 2.43603; 1.30043
35; 2.60231; 1.11239
35.1; 2.73917; 0.897602
35.2; 2.84078; 0.663209
35.3; 2.90509; 0.417676
35.4; 2.93333; 0.16795
35.5; 2.92755; -0.0818491
35.6; 2.88824; -0.329288
35.7; 2.81386; -0.571045
35.8; 2.70276; -0.801059
35.9; 2.5559; -1.01099
36; 2.3782; -1.19274
36.1; 2.17742; -1.3412
36.2; 1.96141; -1.45507
36.3; 1.73571; -1.53531
36.4; 1.50344; -1.58249
36.5; 1.26733; -1.59506
36.6; 1.0322; -1.57023
36.7; 0.805839; -1.50645
36.8; 0.597381; -1.4058
36.9; 0.414392; -1.27421
37; 0.260807; -1.11933
37.1; 0.137248; -0.947731
37.2; 0.0433592; -0.763377
37.3; -0.01976; -0.5687
37.4; -0.0490169; -0.367105
37.5; -0.0411469; -0.164903
37.6; 0.00452363; 0.0290253
37.7; 0.084563; 0.205708
37.8; 0.192393; 0.358884
37.9; 0.32102; 0.486041
38; 0.465456; 0.587002
38.1; 0.62302; 0.661264
38.2; 0.791392; 0.706293
38.3; 0.966088; 0.718176
38.4; 1.13949; 0.694163
38.5; 1.30233; 0.635096
38.6; 1.44665; 0.545811
38.7; 1.56793; 0.433145
38.8; 1.665; 0.303061
38.9; 1.73776; 0.159091
39; 1.78474; 0.0031978
39.1; 1.80241; -0.161731
39.2; 1.78693; -0.329868
39.3; 1.73695; -0.49265
39.4; 1.65519; -0.641188
39.5; 1.54769; -0.769125
39.6; 1.4211; -0.873826
39.7; 1.28021; -0.955105
39.8; 1.12744; -1.01258
39.9; 0.964764; -1.04389
40; 0.796168; -1.04518
40.1; 0.628801; -1.01361
40.2; 0.471574; -0.949819
40.3; 0.332257; -0.858509
40.4; 0.215184; -0.746513
40.5; 0.121247; -0.619919
40.6; 0.0500542; -0.482368
40.7; 0.0024479; -0.33577
40.8; -0.0186945; -0.182735
40.9; -0.0100598; -0.0286623
41; 0.0293354; 0.118339
41.1; 0.0964025; 0.249772
41.2; 0.184673; 0.359662
41.3; 0.28694; 0.445886
41.4; 0.397862; 0.509015
41.5; 0.514579; 0.549701
41.6; 0.635007; 0.566752
41.7; 0.755292; 0.557489
41.8; 0.868622; 0.52013
41.9; 0.966486; 0.456317
42; 1.04156; 0.371763
42.1; 1.0901; 0.274435
42.2; 1.1121; 0.171617
42.3; 1.10921; 0.0680521
42.4; 1.08213; -0.0335238
42.5; 1.02972; -0.130031
42.6; 0.950376; -0.215923
42.7; 0.844771; -0.28314
42.8; 0.717677; -0.323366
42.9; 0.577351; -0.330977
43; 0.432909; -0.304508
43.1; 0.291608; -0.245626
43.2; 0.158025; -0.156525
43.3; 0.0356176; -0.0378848
43.4; -0.0707809; 0.110951
43.5; -0.15368; 0.289709
43.6; -0.204095; 0.494653
43.7; -0.214411; 0.717858
43.8; -0.180887; 0.948969
43.9; -0.103948; 1.17819
44; 0.0138082; 1.39832
44.1; 0.170243; 1.60442
44.2; 0.364797; 1.79159
44.3; 0.59721; 1.95278
44.4; 0.864872; 2.0787
44.5; 1.16096; 2.15996
44.6; 1.47496; 2.19008
44.7; 1.79529; 2.16711
44.8; 2.11213; 2.09269
44.9; 2.41844; 1.96952
45; 2.70861; 1.79915
45.1; 2.97593; 1.58204
45.2; 3.21132; 1.31963
45.3; 3.40435; 1.01692
45.4; 3.54604; 0.68325
45.5; 3.63152; 0.330623
45.6; 3.66044; -0.0293434
45.7; 3.63501; -0.387616
45.8; 3.55741; -0.737595
45.9; 3.42843; -1.07299
46; 3.24859; -1.38563
46.1; 3.02076; -1.66521
46.2; 2.75202; -1.90137
46.3; 2.45328; -2.08671
46.4; 2.13663; -2.2185
46.5; 1.81247; -2.29788
46.6; 1.48828; -2.32731
46.7; 1.16986; -2.30827
46.8; 0.863773; -2.24106
46.9; 0.578837; -2.12684
47; 0.325176; -1.97007
47.1; 0.111481; -1.77948
47.2; -0.0576202; -1.56643
47.3; -0.182099; -1.34181
47.4; -0.264659; -1.1138
47.5; -0.307977; -0.887809
47.6; -0.313216; -0.668539
47.7; -0.280953; -0.462267
47.8; -0.213655; -0.277274
47.9; -0.117623; -0.121918
48; -0.00267271; -0.00168748
48.1; 0.12041; 0.0825528
48.2; 0.24286; 0.133833
48.3; 0.359261; 0.156459
48.4; 0.4664; 0.153562
48.5; 0.5608; 0.126674
48.6; 0.637088; 0.0775489
48.7; 0.68868; 0.0106385
48.8; 0.710392; -0.0659435
48.9; 0.701018; -0.141937
49; 0.663898; -0.207983
49.1; 0.605034; -0.258037
49.2; 0.530194; -0.289486
49.3; 0.443199; -0.301105
49.4; 0.346598; -0.290665
49.5; 0.244021; -0.254257
49.6; 0.142138; -0.187983
49.7; 0.0504358; -0.0907638
49.8; -0.0212619; 0.0339315
49.9; -0.0658114; 0.178828
